column_1,column_2,column_3,column_4
39056,622772,71929,995530
39057,591183,767607,938755
39058,564256,499006,859575
39059,56250,115924,284573
39060,916925,447127,699144
39061,818458,378164,879153
39062,347156,224240,690933
39063,964170,316807,548471
39064,675741,280272,915580
39065,803025,614415,79022
39066,272632,146412,945911
39067,899681,191917,279097
39068,504685,923827,854556
39069,948230,896127,77553
39070,539904,374436,525935
39071,904219,743360,912336
39072,609151,789071,245197
39073,746051,552076,988339
39074,626387,67368,260244
39075,110648,730647,673812
39076,230666,533832,408600
39077,372079,670692,570208
39078,153584,200094,820424
39079,935957,44073,797796
39080,909103,187185,764612
39081,35908,136709,313821
39082,106924,970659,857925
39083,312038,865442,815010
39084,888774,15108,397817
39085,169888,704010,87325
39086,198261,273694,731854
39087,634696,975872,114888
39088,892462,820401,344802
39089,56207,414801,159872
39090,615470,130320,434069
39091,602152,39452,316465
39092,960747,410917,730018
39093,502178,765194,465795
39094,813834,882788,753897
39095,438012,74396,834326
39096,927782,759573,269647
39097,548768,212868,795227
39098,169263,202753,918006
39099,614903,792135,846177
39100,534777,168589,515151
39101,931685,986141,286999
39102,634861,749809,561379
39103,982436,856786,580112
39104,236641,144823,119029
39105,53163,721585,700105
39106,599293,124386,61518
39107,624666,479368,623666
39108,431673,507259,106109
39109,70390,123255,668034
39110,406130,395253,797363
39111,361463,285216,303700
39112,64139,303584,539746
39113,111684,724879,880272
39114,583490,953796,209116
39115,257255,749846,604666
39116,656577,52602,74848
39117,76968,476616,34
39118,122967,376693,27193
39119,608138,17898,381129
39120,990924,564524,958410
39121,682261,55449,666897
39122,244743,627499,800714
39123,240268,479986,433272
39124,233892,620796,107364
39125,545607,521876,750853
39126,975841,962754,684035
39127,221948,859663,328683
39128,727039,344216,298684
39129,438603,797281,916672
39130,140507,351858,472955
39131,81117,682832,357340
39132,781842,744387,563793
39133,342711,264051,696995
39134,779417,910579,996333
39135,550796,617656,261137
39136,846086,833503,198193
39137,84278,613550,200930
39138,520126,873051,382559
39139,842844,954160,906491
39140,844289,17749,545820
39141,430815,708443,758684
39142,534757,573500,57704
39143,26919,586661,390609
39144,748958,199810,776595
39145,591135,121122,769447
39146,981465,252412,376977
39147,833235,841181,247352
39148,434814,533973,668511
39149,854498,309846,904999
39150,282918,799600,573399
39151,574690,882535,867953
39152,681504,569642,587792
39153,991675,899260,599884
39154,129678,888409,983287
39155,408662,446380,832895
39156,548907,25615,28852
39157,590436,782158,916466
39158,278632,533282,149408
39159,974583,695703,833863
39160,604650,595390,205264
39161,504753,43299,797280
39162,316705,725493,78167
39163,944410,872484,568281
39164,430199,804308,245811
39165,437915,935039,23729
39166,719013,509605,572018
39167,674473,747684,278262
39168,329187,105514,902903
39169,326316,113293,855779
39170,769824,196047,750048
39171,904822,384201,855414
39172,716762,310170,670954
39173,445002,776538,775612
39174,523984,745834,646453
39175,159554,723058,872396
39176,143671,222823,486274
39177,400643,557346,804647
39178,580469,314148,680197
39179,845862,235728,712797
39180,704514,313279,338093
39181,320905,628004,119946
39182,312958,736185,519100
39183,980317,423309,594744
39184,868145,342021,20041
39185,595171,782706,435649
39186,161011,437858,338164
39187,717776,731111,575356
39188,972397,567404,808085
39189,205639,609329,641557
39190,976591,724282,23839
39191,283452,624379,799166
39192,624316,729753,864110
39193,575168,899917,689307
39194,151127,348502,412646
39195,452452,29546,468447
39196,37516,537451,727388
39197,116110,162786,28834
39198,217598,322478,725650
39199,745179,331319,571576
39200,960578,558665,138538
39201,537865,77388,612467
39202,40743,847433,789893
39203,322342,796591,612542
39204,825779,470706,3093
39205,41444,935085,681048
39206,594099,46790,408978
39207,751475,553188,716249
39208,93568,955666,220885
39209,972438,941773,741957
39210,455296,324022,352126
39211,439768,108326,338461
39212,654724,559020,107859
39213,382158,590633,738884
39214,513928,984049,783928
39215,411793,984148,662189
39216,827791,222843,614150
39217,545577,703940,101573
39218,500989,23074,657773
39219,439382,339875,798997
39220,567624,90752,842596
39221,779642,490457,778196
39222,323316,378630,949147
39223,214936,869321,685365
39224,974496,543412,492411
39225,999628,70441,435162
39226,776442,593520,648274
39227,644067,358703,411247
39228,572836,867785,43812
39229,799892,176106,24075
39230,293097,749637,264061
39231,641215,26495,74031
39232,683509,404493,322662
39233,394998,509802,998428
39234,724482,483391,296739
39235,22450,620454,258035
39236,148540,763955,695816
39237,575720,392027,161628
39238,741390,783643,380978
39239,140168,318307,177404
39240,383515,626950,765890
39241,116758,682233,649270
39242,964435,403446,550926
39243,258078,938838,946443
39244,392451,739173,71460
39245,347956,116568,934906
39246,792325,215675,752938
39247,759856,766716,348155
39248,879061,950499,611964
39249,175323,183636,244511
39250,363239,581481,57205
39251,167689,168359,781047
39252,591748,231020,43431
39253,79623,950397,29249
39254,560075,794226,766734
39255,481878,663364,335535
39256,157243,179742,628040
39257,460442,929827,670043
39258,119159,285599,742954
39259,292168,400430,657201
39260,839751,489438,912773
39261,415905,538288,135006
39262,476525,379918,786341
39263,971026,913876,496492
39264,913554,170216,30417
39265,948891,181524,505808
39266,961207,242500,901194
39267,72028,231151,135384
39268,312278,921830,303602
39269,649114,467392,960052
39270,710189,500512,341673
39271,204370,149923,175014
39272,345212,31599,265168
39273,185438,768540,223027
39274,468819,851489,396045
39275,659349,337798,63254
39276,123789,856990,419532
39277,362334,967834,697057
39278,280245,891488,114332
39279,571672,17821,54167
39280,955482,878387,910833
39281,425911,178086,800048
39282,897064,766373,51780
39283,787419,920893,693863
39284,74522,891177,528062
39285,311366,811405,892086
39286,425907,736742,284888
39287,689107,659102,611128
39288,666983,206541,272705
39289,548066,252431,15782
39290,846380,884167,969786
39291,504721,87630,841088
39292,150459,735542,737621
39293,141147,384548,749569
39294,709351,199180,515751
39295,208971,536124,120258
39296,19037,990414,798725
39297,74726,268756,822336
39298,808161,318349,106051
39299,672193,595297,78072
39300,150927,772940,638642
39301,441990,503406,849459
39302,272049,635064,620341
39303,704306,313754,632562
39304,185823,424345,792455
39305,456660,629120,854333
39306,658932,879189,480294
39307,733231,385150,285755
39308,652054,985404,393646
39309,8771,123238,795345
39310,261039,671932,462963
39311,460554,202891,214357
39312,96351,911100,885366
39313,474587,319089,239879
39314,401443,429360,232487
39315,947303,460415,574530
39316,749274,833913,880012
39317,539830,288791,318802
39318,122082,926626,503817
39319,879199,53009,380415
39320,178355,756729,633342
39321,580278,395202,224276
39322,910369,408562,212889
39323,253616,621034,132203
39324,816160,517912,646604
39325,97811,581480,789461
39326,528700,50341,214069
39327,723000,772232,232237
39328,911696,857196,446402
39329,366063,813046,502473
39330,850722,343024,198646
39331,329892,890205,312465
39332,544508,317192,488725
39333,501170,233810,829229
39334,167659,648328,880945
39335,971067,111872,585475
39336,642829,829469,436445
39337,46698,204703,71281
39338,273819,371377,677424
39339,526291,655532,248091
39340,550003,153718,718700
39341,945892,359917,745736
39342,636083,644792,530264
39343,496682,41050,82141
39344,881404,910875,986042
39345,124738,907972,144937
39346,136708,169218,501463
39347,665286,7347,292824
39348,317937,777824,126507
39349,172737,407944,415220
39350,156769,258741,151554
39351,747615,314573,117472
39352,587310,232338,598500
39353,517257,869135,37085
39354,59742,347329,439068
39355,178708,459992,632230
39356,594189,97250,666693
39357,13456,14925,471595
39358,974743,60207,298200
39359,773755,570027,460463
39360,866371,111081,593403
39361,511738,222027,527790
39362,451898,947748,990133
39363,699469,713656,92285
39364,740196,615334,211308
39365,881285,944867,343638
39366,114488,253924,63463
39367,486330,702543,321154
39368,539975,188394,418875
39369,702555,96278,110428
39370,683080,680466,405640
39371,482434,458173,67794
39372,971260,127949,955790
39373,667656,818983,930060
39374,575941,106626,429111
39375,68806,950570,755264
39376,404836,675188,354889
39377,895945,48158,259634
39378,697287,93352,601252
39379,791692,915066,269773
39380,949297,620809,825763
39381,248465,87090,112707
39382,490734,339225,247112
39383,943989,932913,605498
39384,126947,444438,134721
39385,940552,778542,959665
39386,573417,866001,94488
39387,404482,348187,241977
39388,332854,56777,57557
39389,788466,139990,170674
39390,158441,556176,666710
39391,553492,772499,544265
39392,906066,850766,700436
39393,187263,601151,562035
39394,341616,670071,631812
39395,274402,832592,862803
39396,330788,227469,99816
39397,605819,688479,451345
39398,112688,137121,71219
39399,394172,6802,503588
39400,83100,826457,666564
39401,396043,417383,319623
39402,909939,480825,730361
39403,632264,308133,932876
39404,357744,17669,342737
39405,748144,417615,555989
39406,620234,972833,940448
39407,392282,533025,931394
39408,815224,192197,686710
39409,329541,102343,9293
39410,821550,443037,489887
39411,712094,518467,245862
39412,161024,203674,720039
39413,162410,958807,710724
39414,64688,209265,654229
39415,480826,25121,787864
39416,2151,620334,583439
39417,503294,60439,114975
39418,546302,763238,583435
39419,977977,174767,733395
39420,476359,862217,916964
39421,11275,994437,707128
39422,436907,49881,69402
39423,359837,585153,271539
39424,611062,905220,622444
39425,277654,247308,837201
39426,443370,926134,548135
39427,931566,446837,96671
39428,877291,191301,121514
39429,65643,213133,122429
39430,95459,31927,106646
39431,404667,537105,318381
39432,232639,626650,456291
39433,239606,908079,981901
39434,401621,180817,654972
39435,265971,94111,46297
39436,559616,498392,256532
39437,458703,163968,888078
39438,895202,359619,725988
39439,811645,372515,425838
39440,610409,479236,267185
39441,558629,765896,511999
39442,496635,103591,918980
39443,776770,599146,399110
39444,898842,585336,218580
39445,378122,731535,469493
39446,811307,500096,716117
39447,235122,518694,631009
39448,971983,945991,369372
39449,607716,19012,260681
39450,20569,415789,299140
39451,427376,298451,917266
39452,136627,907873,514006
39453,929526,261388,61958
39454,189492,196913,924783
39455,203734,867491,510312
39456,106496,246593,38026
39457,842776,497613,704204
39458,842035,350999,376147
39459,254205,132876,293565
39460,106820,337136,838492
39461,509989,654033,377638
39462,997953,898193,693844
39463,634794,603740,629039
39464,194158,311496,182244
39465,436339,351881,317137
39466,837680,419082,41597
39467,54234,750154,521140
39468,662369,187960,484706
39469,752125,544280,704706
39470,925792,510941,179447
39471,15788,192457,357308
39472,557019,860807,526059
39473,828303,953083,73584
39474,844172,278590,709225
39475,595033,258315,816352
39476,522108,68545,673794
39477,373887,272578,16061
39478,52128,864864,279326
39479,418945,282377,884366
39480,199010,201523,16739
39481,522687,439505,501009
39482,86535,497322,670114
39483,683112,31198,53659
39484,993663,183252,889266
39485,353407,126148,360029
39486,665595,881477,123541
39487,995076,676151,545629
39488,659108,857580,309871
39489,816883,147879,382776
39490,967300,993244,988703
39491,984353,819628,767272
39492,482770,682432,276484
39493,168230,995073,807805
39494,998021,421052,768467
39495,314743,680692,62432
39496,186759,812413,127355
39497,333740,105732,472418
39498,936972,838222,846287
39499,159208,288710,266272
39500,813963,630380,926461
39501,902978,928349,146114
39502,625903,737138,550970
39503,364962,123888,336803
39504,698866,998648,149542
39505,880535,375465,640862
39506,17980,819974,860896
39507,625194,379349,406786
39508,360448,462649,554474
39509,259795,301657,51719
39510,364507,239736,819608
39511,825766,678866,929288
39512,451999,416109,536801
39513,59202,562587,288888
39514,507898,599799,582124
39515,6066,89069,806362
39516,180196,79195,349656
39517,372619,815571,131559
39518,184947,782657,724907
39519,903584,284720,898414
39520,381069,223885,222365
39521,167489,320958,716841
39522,346796,476921,156147
39523,988817,791491,211592
39524,135401,64319,608981
39525,505674,124885,719269
39526,139438,626952,270223
39527,673540,845603,238221
39528,100440,154024,597993
39529,302046,502822,389755
39530,29483,938821,338359
39531,227556,5769,63595
39532,415609,78248,278083
39533,840248,240603,40146
39534,978126,363233,409110
39535,305465,890251,955143
39536,419218,845310,171266
39537,674532,226949,262562
39538,399948,857584,100460
39539,826415,973895,327820
39540,217145,260760,735009
39541,431987,321054,469853
39542,148808,751632,325028
39543,138774,192500,708943
39544,134549,271367,504047
39545,408842,740004,756603
39546,499198,382498,606353
39547,871548,650185,262330
39548,862728,700773,306292
39549,699839,954667,825110
39550,95889,575433,879712
39551,112741,899216,525722
39552,954104,210359,292756
39553,670508,352616,96618
39554,91119,902017,677643
39555,505783,407478,532088
39556,657703,674097,436040
39557,952504,48246,620124
39558,934655,308510,457007
39559,256193,388821,727379
39560,632065,916145,366682
39561,398197,629820,378979
39562,71845,781438,668343
39563,237711,236088,225026
39564,385493,42080,278441
39565,229947,179116,836635
39566,629384,183701,35491
39567,73826,624065,652082
39568,382268,613814,652606
39569,614310,170072,157988
39570,933782,36184,997714
39571,759242,962689,613262
39572,180770,138655,895793
39573,70857,65268,435094
39574,715014,176405,644933
39575,894049,3798,496180
39576,898735,400485,978142
39577,912753,363176,647419
